zone_id,crowd_density,temperature_c,humidity_pct,water_availability_pct,critical_risk_30m,critical_risk_60m,hour_of_day
Z2,0.4463918765255037,27.05445250959443,0.9100833722670041,0.7926148942033636,0,0,0
Z19,0.31226901305885,27.061607215041803,0.8701638917655051,0.7020464640672508,0,0,0
Z18,0.27344548251493067,26.14387879892781,0.8626774448560005,0.6430834275210566,0,0,0
Z12,0.43114549220140036,25.407581541049677,0.8245682035435604,0.9893116628009404,0,0,0
Z13,0.44586996136118484,26.81167939492242,0.8589356303430516,0.26680057335893503,0,0,0
Z3,0.290953971678415,25.52133865965741,0.8636594266544922,0.8211303685935976,0,0,0
Z2,0.562958452771413,25.7171262063373,0.8415138582271521,0.8427847443078789,0,0,0
Z15,0.08858395900359864,26.10752596903043,0.8591718502378534,0.29505433301445755,0,0,0
Z17,0.2140949664811167,26.360461939012758,0.8571993286672999,0.9705780315524891,1,0,0
Z7,0.4987782770219682,26.664237253071796,0.8325971314010975,0.5587564175826558,0,0,0
Z14,0.3960817567478333,26.122115607846993,0.8326668917383353,0.9250835080757889,0,0,0
Z20,0.21479221870153933,27.226525178407172,0.8365515133239885,0.4247705516737843,0,0,0
Z16,0.22150723445388254,26.077243637569907,0.8607517134730703,0.6666950120777277,0,0,0
Z6,0.19361201618834784,26.293706888042557,0.8501146179437378,0.2086701211842387,0,0,0
Z9,0.22866106632350905,26.127215188675432,0.8722198736994465,0.6396231058589885,0,0,0
Z4,0.43106083038432397,26.54433188629235,0.8689876717511043,0.5431952219000147,0,0,0
Z8,0.3729376736691151,26.443683620324414,0.8652843892163771,0.8018996235501441,0,0,0
Z11,0.18648862026173693,26.23353507556207,0.8432967129187251,0.857488047432285,0,0,0
Z10,0.36789903769901555,26.338089438936148,0.841442987975012,0.2936536131420847,0,0,0
Z1,0.31911338135747175,25.953879391340156,0.8707094765397565,0.7573897322913206,0,0,0
Z5,0.16864501680724003,26.597090753785377,0.8663565384569908,0.8611659728861933,0,0,0
Z16,0.09740939120312359,25.46868457133825,0.8791327317383271,0.4765338266590906,0,0,0
Z3,0.5759799210951366,26.23835343268965,0.883618687742728,0.5345944290324951,0,0,0
Z11,0.2818829113673168,25.938936704214893,0.881198375065294,0.3703713292071286,0,0,0
Z13,0.40385924046781374,26.167246940406905,0.8259622365411992,0.6976693601822989,0,0,0
Z10,0.42955498923472163,25.375542045735298,0.8794613043473893,0.6487503772283091,0,0,0
Z2,0.6347368991018291,25.050816784300658,0.8698682687584324,0.851036015765559,0,0,0
Z7,0.23992019586491792,24.700462383706093,0.8624357979625402,0.303327532121196,0,0,0
Z14,0.24997411456147325,24.466303069954897,0.8582474845380464,0.9840260602283817,0,0,0
Z17,0.2801158735230001,25.262188445990535,0.8494247329608534,0.2326948930131831,0,0,0
Z9,0.32727939057119976,26.523723580539954,0.8836158290095788,0.8178547133885115,0,0,0
Z1,0.40836175704400285,24.594958457476828,0.8668650048438454,0.2621877095719879,0,0,0
Z6,0.09813595313566895,25.502645969833928,0.8609694972035971,0.8917779010040426,0,0,0
Z4,0.43013520591162946,24.643456855429395,0.8871073328116106,0.3203335128828226,0,0,0
Z8,0.4570252882390481,24.732967034607025,0.8855834217662725,0.7373605475246854,0,0,0
Z15,0.26893653037032983,25.462372292597273,0.8673618502502393,0.3031037775285194,0,1,0
Z19,0.2765976495762229,24.358622874954435,0.8460353751684505,0.7523158629034923,0,0,0
Z12,0.29354781602623337,25.365320702752555,0.8743807304442215,0.5499799376189832,0,0,0
Z5,0.3683519874843924,25.639385637460165,0.8281413321524149,0.5749545278359762,0,0,0
Z18,0.21354174311878632,25.446508939997557,0.8393250388799148,0.2709620270056445,0,0,0
Z20,0.3834824579541902,25.44386009512942,0.8556104933376378,0.9366979204254506,0,0,0
Z6,0.3121768276073482,27.715474700833866,0.9095753331320777,0.6296852334548383,0,0,0
Z20,0.18650650945671476,27.151138733388187,0.8903774426419793,0.3309247542925636,0,0,0
Z14,0.08473559887392199,27.08377391305978,0.8807107997562964,0.39392778593206423,0,0,0
Z16,0.22708207572645567,27.45705906680626,0.8872592948679215,0.3075317415511794,0,0,0
Z5,0.19258029174969085,27.409194723384577,0.8986376794320522,0.7432818553155918,0,0,0
Z7,0.16495007391665434,26.619711678047402,0.9173206832090174,0.4904658371189081,0,0,0
Z1,0.1945382558917321,26.339885652637225,0.8684933110144135,0.5876183881528171,0,0,0
Z15,0.09835942795119311,27.087783995050668,0.8857604101023413,0.584912081483854,0,0,0
Z11,0.2272800405849873,26.91145824595112,0.8872617056470179,0.8924057007151842,0,0,0
Z10,0.26069741542978303,26.978173476171452,0.8821781299301638,0.9174123397011402,0,1,0
Z3,0.3247068161941476,26.993653888107808,0.8666682058532331,0.5579298934587638,0,0,0
Z4,0.35379255503570955,26.630626220077776,0.8771661721860966,0.5018273304836981,0,0,0
Z8,0.6220138529590629,26.254628875289466,0.9100565169921959,0.9892121990343838,0,0,0
Z19,0.46605600489471727,27.74397970973664,0.9055491854998886,0.8734630214066177,0,0,0
Z17,0.3528337143234584,27.339731736849707,0.8493642422558387,0.6765109924862754,0,0,0
Z9,0.25488000776390574,26.64091619707184,0.8869492537736071,0.3285450986076446,0,0,0
Z13,0.5573565441729414,26.573045204335127,0.8835319491275342,0.34963499884601873,0,0,0
Z2,0.614408661894057,27.24219114372692,0.9050221353492552,0.7979767505070052,0,0,0
Z18,0.2475110572512228,27.139485598884693,0.8867174285240681,0.9436233153982607,0,0,0
Z12,0.5006895957091871,27.003578814913652,0.9138248747258203,0.7349145759395448,0,0,0
Z1,0.25710780061115546,27.103329287882726,0.9304171328476745,0.8532795515772618,0,0,0
Z12,0.41608476918076887,27.852396808860433,0.9737640471907361,0.6689838656134378,0,0,0
Z6,0.20195539067744467,27.044688727324147,0.9540579470330542,0.4493776542364386,0,0,0
Z20,0.3731070485963631,26.495076473774606,0.9490491053763982,0.7058114303356243,0,0,0
Z4,0.38006367278948056,25.8902276961621,0.9940547044153701,0.9518656988907801,0,0,0
Z18,0.27541930190525943,26.49972514337022,0.9411167644888694,0.5617743527118457,0,0,0
Z16,0.3826955919521109,26.55051686976253,0.9626420021522831,0.5192021630961042,0,1,0
Z8,0.33097755123804734,26.494583351405335,0.9516043492355855,0.8771618333876146,1,0,0
Z10,0.5867752481127287,26.242626219500234,0.9462865294850032,0.634179554678077,0,0,0
Z9,0.3970527824339259,26.35319793237852,0.9885717419533447,0.7778020547144531,0,0,0
Z5,0.225597818299019,27.253184346667883,0.9748169486524014,0.6267688735810573,0,0,0
Z2,0.3769416179651558,26.6387300086468,1.0047083697967372,0.4411022993313137,0,0,0
Z15,0.33239812671031216,27.02005745286025,0.9722941217970055,0.2905904366726042,0,0,0
Z14,0.32610624095044505,27.42611413237172,0.9609553100226078,0.6853720371062848,0,0,0
Z19,0.25708956420547097,25.96994829645105,0.966560932947058,0.5351403596036384,0,0,0
Z11,0.1595543120071122,27.047303518226975,0.9842669366783127,0.5206811334109119,0,0,0
Z13,0.5315711908579026,26.924658128582916,0.9553701344423253,0.9379995049418366,0,0,0
Z3,0.34212285496976813,27.041073306924524,0.9758919147134029,0.6348422888911909,0,0,0
Z7,0.27510870184357805,26.830538059075483,0.9919304224363895,0.9014125094093997,0,0,0
Z17,0.43706801151049046,25.469152132062955,0.9453804055564105,0.9358844931302084,0,0,0
Z5,0.23941640365723377,28.878310853948967,0.8434123742555641,0.3249220778929523,0,0,0
Z18,0.23325277387266874,29.171935275640035,0.8101839301295456,0.23757277342004404,0,1,0
Z2,0.3378383313685546,28.55668287406689,0.8268274109464528,0.5776535560879994,0,0,0
Z17,0.3946102717565697,29.698353083036043,0.787881321765982,0.7320293396370045,0,0,0
Z1,0.14752296060844625,29.25024599977886,0.8132255662550102,0.918443431552571,0,0,0
Z19,0.10270674246177547,29.203616770338463,0.8062341414703968,0.5114364912335813,0,0,0
Z8,0.45104096530158844,29.268585749507217,0.8335840726223357,0.39453775279956327,0,0,0
Z10,0.2840675141095618,29.07617227652653,0.7996765348649089,0.26840682468357446,0,0,0
Z9,0.6110182007043583,28.409561083252342,0.8365608315519826,0.3639874363326568,0,0,0
Z20,0.19600946253462834,28.4384063209895,0.8773464476893628,0.43769737249854,0,0,0
Z7,0.13124176896506615,28.84793319241187,0.8002562502147761,0.3428357296434669,0,0,0
Z16,0.11199511933196814,29.427683584068294,0.8341507560408759,0.6433424020126348,0,0,0
Z11,0.06631013531232807,28.504953060878048,0.7935662229221369,0.5037539265338136,0,0,0
Z4,0.10330657120443856,28.209349918046563,0.8091424726407974,0.3455425043962169,0,0,0
Z15,0.053573967000962563,28.9635144765325,0.8286157114945686,0.41784586121549516,0,0,0
Z3,0.6135619327864524,27.583430086880785,0.8496205102425676,0.5526101975505825,0,0,0
Z12,0.5764037323529891,27.872141061463612,0.8586279337584157,0.5275293217529924,0,1,0
Z13,0.5058082131657836,28.897626640087186,0.8174265621483379,0.8398842047578522,0,0,0
Z14,0.21174264270836532,28.239013054352615,0.8395640882730693,0.6333073717286936,0,0,0
Z6,0.2793730641009734,29.27394179742709,0.8021177709682704,0.3775777295463596,0,0,0
Z3,0.30148343006130196,26.63287318294484,0.885228683705124,0.8552818541393599,0,0,0
Z17,0.16158551510766703,26.307607884122408,0.871886831176278,0.386886200839928,0,0,0
Z6,0.36916916020153306,27.25002494031095,0.8817641305085824,0.727026693368574,0,0,0
Z13,0.3919819847448117,27.12581559346579,0.8742262087095221,0.21952062524523042,0,0,0
Z15,0.3425053652376784,26.989994844771566,0.8636704784959982,0.9872667753594362,0,0,0
Z5,0.19833351831143897,26.719941253532163,0.8801844859441329,0.6335207579026866,0,0,0
Z7,0.014703499252522373,26.804111409367607,0.8811728933066654,0.9901344063973176,0,0,0
Z2,0.4424570801139021,26.815569617788018,0.9079965416367238,0.8167297629966576,0,0,0
Z14,0.45806331041259724,26.574419637986313,0.9007674777277253,0.8390265886189323,0,0,0
Z11,0.017317501191868714,27.472027277655584,0.8688430960407865,0.7798134172230092,0,0,0
Z1,0.41963314152939474,26.073473871543413,0.9237822196893894,0.2411406507874003,0,0,0
Z16,0.38463120112321425,26.62297045448857,0.8669448367468034,0.7900658412711132,0,0,0
Z19,0.6495021855915355,26.501115406263168,0.8759095730882748,0.3336271568736602,0,0,0
Z4,0.4312820176677765,26.469495275124064,0.8676301562129836,0.6721845334952697,0,0,0
Z10,0.2682188274601748,26.615815749320344,0.8663970864546409,0.6770159027856425,0,0,0
Z9,0.578120686351783,26.792855976182004,0.8913462050435336,0.8756395188280564,0,0,0
Z18,0.35771373217525976,27.325225062274793,0.8683007520395034,0.7437178261544559,0,0,0
Z20,0.3581612274359993,26.51419387091084,0.8619605898239773,0.6101508088132069,0,0,0
Z12,0.4548981082962483,27.34898613277082,0.8428693214632742,0.8325785318711709,0,0,0
Z8,0.4167366814742584,26.29253559283237,0.8936435859906717,0.6543561844421036,0,0,0
Z4,0.4185770052393081,25.859538131093302,0.8645831711271108,0.9645211985838027,0,0,0
Z18,0.3875109787036737,24.992598485522727,0.8139179161949687,0.5567221651013987,0,0,0
Z13,0.5514259245512252,25.041481229759437,0.8517384706283103,0.6319883037726844,0,0,0
Z5,0.19279834239431576,25.768973085049915,0.8303076507670798,0.5267625704565589,0,0,0
Z8,0.5998721619512005,26.00856952839383,0.8507081935116291,0.6525855711966329,0,0,0
Z1,0.31868202573491233,25.6325479879182,0.8863041202871674,0.9752821041126492,0,0,0
Z12,0.5180659100074106,25.8121549697408,0.8588227662904933,0.605974187008669,0,0,0
Z17,0.23713130632917062,25.45370274207437,0.8892045159120571,0.21966953316704121,0,0,0
Z11,0.10086403248762583,25.299825942091214,0.8652675015048283,0.7948066050332863,0,0,0
Z9,0.5331193721094052,25.927447897686978,0.8743036789513176,0.893835360767842,1,0,0
Z3,0.6000993420112171,26.18552458651417,0.8456382615176826,0.664068966270249,1,0,0
Z19,0.32717190330306467,26.21025988535916,0.8627700496027942,0.3766156902310083,0,1,0
Z2,0.46734378615878575,25.440493913590362,0.8705526716824805,0.32311672507188405,0,0,0
Z15,0.29862645177797065,25.920861609919562,0.8793666703245657,0.25426964728413753,0,0,0
Z16,0.06583994330867844,26.31412875019327,0.8274302972316948,0.6657363681410187,0,0,0
Z10,0.5026434687834002,26.407684931249612,0.8708682330791632,0.7441126174082404,0,0,0
Z14,0.33782234647028236,25.668957669537374,0.8634744658427771,0.6330132629408882,0,0,0
Z6,0.2183893748443859,25.457799786212764,0.8623697943601483,0.5967005880630166,0,0,0
Z7,0.0,25.281493814659093,0.8481052464770058,0.6739262277276141,1,0,0
Z20,0.2618631218419668,26.04170602471018,0.8559105180517826,0.41860762159856746,0,0,0
Z8,0.4034907112907881,28.184581688657993,0.7596008087357761,0.9893300746137172,0,0,0
Z9,0.45645452825298155,29.077195503415957,0.786935758678578,0.20781667793534694,0,0,0
Z5,0.11282729667602807,28.17923844250829,0.7995809734994014,0.665577121531519,1,0,0
Z16,0.28098948286903835,28.447800702221024,0.7712941024408554,0.3753711898864355,0,0,0
Z10,0.12582158632535123,27.685572953255818,0.7771460966619078,0.48050154496734465,0,0,0
Z12,0.48975355290500366,28.21619814316336,0.7698293669655154,0.9489697969949519,0,0,0
Z17,0.6195152631601089,28.138068504891663,0.783528172082991,0.7753614226178112,0,0,0
Z6,0.14360834995533645,27.960229798578737,0.7342905159870478,0.564176119265441,0,0,0
Z1,0.3816697691228018,28.08309937398761,0.757737314035818,0.38396368471286896,0,0,0
Z3,0.5197754540544464,28.490140121778026,0.7866985259136563,0.7009762573051324,0,0,0
Z19,0.49652591510717303,28.62296223251285,0.7582527892595801,0.5403946675584603,0,0,0
Z20,0.23846116678564216,28.29860886748326,0.80371006857187,0.232087353129986,0,0,0
Z7,0.3397813455208866,27.639568485171576,0.7634285796570427,0.8880979177513637,1,0,0
Z13,0.5308712112686775,28.527105498381918,0.8037591568260136,0.8413824664558335,0,0,0
Z11,0.3185717916719542,28.498037861530577,0.810755211251347,0.3601201953958481,0,0,0
Z2,0.7024624022982283,28.357745631392127,0.7919031669027026,0.5785679253532457,0,0,0
Z4,0.5098053792131976,27.84818680717364,0.8187869111778432,0.58521788121004,0,0,0
Z14,0.1262011813243611,28.845079991020437,0.7867200946134749,0.9158533248484222,0,0,0
Z18,0.30933855234732655,28.0576946894916,0.7493964210420752,0.744182593945033,0,0,0
Z15,0.28514550976826925,29.277636470291817,0.769739742447338,0.7852716174042655,0,0,0
Z3,0.38791481707806447,27.877928664116734,0.8274543168761721,0.5938222851584278,0,0,0
Z9,0.37237668990817474,28.634924111056918,0.8242210228289145,0.5797047005998511,0,0,0
Z11,0.164963782420719,27.679901927943682,0.8312351153285951,0.9492845538359692,0,0,0
Z18,0.22189931934745472,28.174991386232996,0.8014967967838963,0.7209863816331937,0,0,0
Z12,0.4461325186330902,28.48183749096472,0.8235120833022433,0.605787846950714,0,0,0
Z8,0.44047032495669536,27.84934758640955,0.8095971596979149,0.7654217735083567,0,0,0
Z20,0.4084252844710801,28.6184088980758,0.7920301574815436,0.5233122573208264,0,0,0
Z15,0.38289753484333167,27.56509375101546,0.819590691887155,0.8704922317184882,0,0,0
Z4,0.33159716305103354,28.59805650379953,0.7817880382087214,0.6118538831437522,0,0,0
Z10,0.47249681093727103,27.89415258070313,0.812655316802584,0.894617024410607,0,0,0
Z6,0.41757565997603285,28.000213364173888,0.826123130328746,0.3046989285746799,0,0,0
Z17,0.2171066838444669,28.24828787107335,0.8293569182248671,0.7412107086217973,0,0,0
Z7,0.0,28.15076059973658,0.7854506758110884,0.8631066927060876,1,0,0
Z1,0.146400595884951,27.737289441339215,0.8461131207788014,0.6738802628746898,0,0,0
Z2,0.6698460318207763,28.270688746754846,0.8217957891007616,0.30525414810180784,0,0,0
Z5,0.21693837220746612,27.980251265048384,0.7906886842698654,0.40650674616090204,0,0,0
Z16,0.29095240600433814,28.12422317697096,0.8375954017044357,0.6942777921609711,0,0,0
Z13,0.23058887722170657,29.492550077197365,0.8387459701190338,0.7334914060368836,0,0,0
Z19,0.5299805080745699,27.897483631881254,0.8488565391654564,0.8259083872466189,1,0,0
Z14,0.10008183091551945,27.711789173265576,0.8548629408616192,0.7387459466599339,0,0,0
Z18,0.3421547992529763,25.960047542948733,0.9133557609437917,0.2765716444161294,0,0,1
Z7,0.2547536625935822,26.13418407180961,0.9012165091990278,0.9416276358370453,0,0,1
Z6,0.09829295525063808,26.630278216214435,0.9275739833774086,0.6268820373815028,0,0,1
Z11,0.3271256679109134,26.04928316568832,0.8844359263057281,0.28550153847579507,0,0,1
Z15,0.2949874283849313,26.31382980049715,0.9019276556649775,0.38949644717958565,0,0,1
Z20,0.6428967798678219,25.536304522974312,0.9490781370852428,0.3091518020453865,0,0,1
Z13,0.40561143213575124,26.007749511281627,0.9172730023828756,0.681289456117065,0,1,1
Z2,0.45168936266117576,26.735394338571663,0.8993565740099949,0.4931692278971183,0,0,1
Z4,0.5044773233952974,26.429024550454972,0.909799173306189,0.5707952350404579,0,0,1
Z14,0.21337685671365758,25.23683917105933,0.9512873358401002,0.3696358719265813,0,0,1
Z19,0.19730751680775885,26.072017419141407,0.9145301600093363,0.5127247967244117,0,0,1
Z3,0.2420370960158869,25.786373814170577,0.9491361041790888,0.49860143330347206,0,0,1
Z9,0.24972936698100934,26.13656113988358,0.8965032382449547,0.6882670266487347,0,0,1
Z5,0.20519752164464836,25.928174109336272,0.8885043516410895,0.4729982621009251,0,0,1
Z10,0.48920871244270553,26.213167856471454,0.8969289118790887,0.29750887466955805,0,0,1
Z12,0.6276058044921542,26.05009887399151,0.9435786095758383,0.5868365173759398,0,0,1
Z1,0.5009004182634731,25.807441844481616,0.912834364490684,0.2961672442964868,1,0,1
Z17,0.5383141007366835,25.319231334915617,0.9289713385950034,0.33441136619589074,0,0,1
Z8,0.4289596878830683,25.443846253383718,0.894224014632046,0.4054212541764064,0,0,1
Z16,0.40903665435321,25.601396494837243,0.9218756842208374,0.5389906029190102,0,0,1
Z4,0.30002379815103997,26.02157472990003,0.8394328682878365,0.7207018952377554,0,0,1
Z3,0.30627305503254726,26.919674938337277,0.8366274551267,0.6152478327266163,0,0,1
Z20,0.07772442315060749,26.413595179765206,0.8439503114908091,0.28453174740939513,0,0,1
Z2,0.38198790583202485,26.727602094211438,0.8116566022770277,0.9153526997312946,0,0,1
Z19,0.2855216540136821,27.045436760408656,0.8332412251870875,0.5459983026641057,0,0,1
Z5,0.28290576482205804,27.99171396994314,0.8178514997757169,0.7845204081913969,0,0,1
Z6,0.25368081151067223,27.287820547408945,0.8135382650292977,0.9661002276043043,0,0,1
Z17,0.4642653710219994,26.868372408989515,0.8321587892877527,0.8118478407223964,0,0,1
Z10,0.3695784437014542,27.0852130035769,0.8289023401632742,0.8042163363974464,0,0,1
Z8,0.616444506150968,26.47228616884947,0.8256235678969891,0.8363599686317834,0,0,1
Z16,0.1343945000844835,27.56139033410155,0.8414457015484842,0.980488160687932,0,0,1
Z7,0.06611591460400147,27.059080972569273,0.8172411380390897,0.5602967490065481,0,0,1
Z12,0.5211683917547094,27.212731853451242,0.8818117272395409,0.5577620324038686,0,0,1
Z1,0.3811178008186813,26.751368376341713,0.8243691820711353,0.6627095336051273,0,0,1
Z14,0.22993742657968463,27.152138708221713,0.8383856930148054,0.9023794563560557,0,0,1
Z9,0.4861308795519735,27.40848164104405,0.878338327690519,0.8736266355011371,0,0,1
Z15,0.2618412714178835,26.900265182641263,0.8426819337622932,0.5223841430121292,0,0,1
Z13,0.5587417509636481,27.01766729826781,0.8335883240618364,0.8811399661960766,0,0,1
Z18,0.20597591180911803,26.71368645010612,0.8282123108311762,0.31709919372979933,0,0,1
Z11,0.15552153199925772,26.573569500292475,0.7952276294288192,0.4881091259772153,0,0,1
Z9,0.10626594242908022,27.901771877761043,0.9229621504056068,0.8754856661916928,0,0,1
Z5,0.16009691939519027,27.366177288594084,0.9001059806746182,0.35569800945661206,0,0,1
Z4,0.45991289689506754,25.59453200200204,0.9421946394205909,0.6991166690333108,0,0,1
Z17,0.3292398567665793,27.450399990465023,0.9472223242890654,0.34815645429397435,0,0,1
Z20,0.37177259370770477,26.549733454262945,0.9420650437574302,0.6242417065993267,0,0,1
Z3,0.45959912226180816,26.507126728765815,0.9322470045907324,0.9973574830823815,0,0,1
Z13,0.348583796131682,27.332167370946266,0.9383501486359915,0.7097611814466244,0,0,1
Z10,0.24910471037029086,26.785019539491305,0.9577424107986523,0.459740741512048,0,0,1
Z12,0.6325903656055145,27.210455505122653,0.9137500130328914,0.5500824992443135,0,0,1
Z8,0.38061299063917486,26.86383764486652,0.9350940711878272,0.3929611660796332,0,0,1
Z6,0.1321078914562337,26.58323736908966,0.8716873953529072,0.7868915044491217,0,0,1
Z11,0.0938709673102827,25.733305815157017,0.9101267864226071,0.8280132350696455,0,0,1
Z18,0.3823315462211789,27.369516412355924,0.9083723394244162,0.21675596882473025,0,0,1
Z16,0.1877407290955727,26.19792942468817,0.9040759604255924,0.20968678018790998,0,0,1
Z19,0.22925731812693792,26.62026132599771,0.9500721240327866,0.29710913452752513,0,0,1
Z14,0.32096492767757345,26.887494643985903,0.9084398837888817,0.6911468678080495,0,0,1
Z2,0.5482414798638536,26.56479123768255,0.9174588474660429,0.3913440833727405,0,0,1
Z1,0.17390033078364409,26.840164091351795,0.9264815903398477,0.9958930537358137,0,0,1
Z15,0.1934459600653398,27.732556872295504,0.9162018101695633,0.7441822233666827,0,0,1
Z7,0.2075735616321343,26.473272478923228,0.8939300098203229,0.30968776458319924,0,0,1
Z1,0.4034266924016985,25.694469448603208,0.8981754621121771,0.7251828858652022,0,0,1
Z12,0.4659351039675003,26.23270711418211,0.9133679472994944,0.3632285077031191,0,0,1
Z3,0.4654234377690381,25.471604524619792,0.9010494442313194,0.39255416946600397,0,0,1
Z15,0.20117652963791566,24.844600771392233,0.9199221438595903,0.31911044026595575,0,0,1
Z6,0.3755756240057875,25.488265641358257,0.8795378777439179,0.7249294701448572,0,0,1
Z14,0.31736870468202133,25.005305705465286,0.9184401253799119,0.22824908395219126,0,0,1
Z13,0.42146572737034765,24.842643168751604,0.9027941733695765,0.8270334275883178,0,0,1
Z8,0.5196597841983557,25.55217136830589,0.9395188155957396,0.8725624224089601,0,0,1
Z11,0.19088712382367007,24.934398310760315,0.9012940515573143,0.9934479610794908,0,0,1
Z20,0.4434989525639993,25.786935400089725,0.8944508023764641,0.8439911997446159,0,0,1
